City_State,Population,
Winston_OR,5528,
Powell_WY,5524,
Northwood_OH,5520,
Crossett_AR,5518,
Uhrichsville_OH,5516,
Torrington_WY,5514,
Rockton_IL,5512,
Progreso_TX,5511,
Buckhannon_WV,5505,
Piedmont_OK,5504,
Palmview_TX,5502,
Clarinda_IA,5493,
Glendale_MO,5490,
Macon_MO,5489,
Watseka_IL,5481,
Atlanta_TX,5475,
Fairport_NY,5472,
Yoakum_TX,5469,
Hampstead_MD,5467,
Hollidaysburg_PA,5466,
BallstonSpa_NY,5464,
MountCarmel_TN,5462,
Gunnison_CO,5461,
Luling_TX,5458,
Lewisburg_PA,5454,
Dayton_KY,5453,
PelhamManor_NY,5451,
SpringValley_IL,5450,
FortWright_KY,5450,
Zeeland_MI,5448,
Jordan_MN,5445,
Centerville_IA,5442,
Carterville_IL,5441,
Sayre_PA,5440,
Bath_NY,5432,
Bridgewater_VA,5430,
Northfield_IL,5429,
Berthoud_CO,5429,
Chadron_NE,5429,
CaveCreek_AZ,5428,
Lehighton_PA,5428,
Cheraw_SC,5427,
Giddings_TX,5423,
Brookville_OH,5423,
Taneytown_MD,5422,
DeSoto_KS,5420,
PointPleasantBeach_NJ,5418,
Holdenville_OK,5417,
Sheridan_CO,5412,
Holtville_CA,5412,
Dunlap_TN,5412,
Rockford_MI,5411,
Nephi_UT,5408,
Mansfield_LA,5402,
Glennville_GA,5397,
Adel_GA,5396,
Salida_CO,5396,
Media_PA,5396,
CirclePines_MN,5395,
KingsPoint_NY,5394,
Hugo_OK,5390,
OakHill_TN,5389,
Highwood_IL,5388,
Pinckneyville_IL,5384,
Granville_OH,5382,
Williamston_NC,5382,
Porter_IN,5379,
Glencoe_AL,5377,
Nelsonville_OH,5375,
Eureka_IL,5368,
Ironwood_MI,5368,
Windcrest_TX,5357,
McKenzie_TN,5357,
Sinton_TX,5354,
Roseland_NJ,5352,
Paola_KS,5351,
Monticello_IL,5350,
Selinsgrove_PA,5344,
WestBountiful_UT,5337,
FarrWest_UT,5335,
Brush_CO,5332,
CarrizoSprings_TX,5332,
Edgerton_WI,5329,
Algona_IA,5328,
Brady_TX,5324,
Grafton_WV,5315,
Zimmerman_MN,5313,
FruitHeights_UT,5312,
Rusk_TX,5312,
Delano_MN,5309,
SharonHill_PA,5308,
Wendell_NC,5300,
Kingsford_MI,5297,
Wayne_NE,5296,
Hampton_GA,5295,
Mathis_TX,5295,
Hightstown_NJ,5295,
WeldonSpring_MO,5295,
Monticello_IN,5293,
Weiser_ID,5290,
PortIsabel_TX,5290,
AirwayHeights_WA,5289,
PlainCity_UT,5288,
BowlingGreen_MO,5285,
LakeCity_MN,5285,
Ephraim_UT,5284,
OldWestbury_NY,5283,
Brewton_AL,5279,
Parkville_MO,5279,
Elburn_IL,5276,
LoneGrove_OK,5276,
Highlands_NJ,5272,
Patterson_LA,5271,
KennettSquare_PA,5270,
Tucumcari_NM,5268,
Donora_PA,5261,
ColumbiaFalls_MT,5261,
DeWitt_IA,5260,
Wildwood_NJ,5259,
Clarion_PA,5258,
Blakely_GA,5257,
Bangor_PA,5256,
Gilmer_TX,5249,
Waveland_MS,5249,
Berryville_AR,5247,
Needles_CA,5246,
EatonRapids_MI,5246,
TerrellHills_TX,5241,
Groveport_OH,5240,
St.PaulPark_MN,5239,
Georgetown_DE,5233,
Whiteville_NC,5233,
Montevideo_MN,5233,
Colona_IL,5232,
Kermit_TX,5231,
Keyser_WV,5230,
Waterville_OH,5230,
PleasantGarden_NC,5229,
Polson_MT,5228,
Brunswick_MD,5228,
SpringHill_KS,5227,
SwartzCreek_MI,5223,
Jonesborough_TN,5221,
Toronto_OH,5221,
Arnold_PA,5212,
Cochran_GA,5211,
Chardon_OH,5210,
Palmerton_PA,5209,
Harrah_OK,5208,
Concordia_KS,5208,
CreveCoeur_IL,5206,
Ontario_OH,5204,
Williamsburg_KY,5204,
Carmi_IL,5203,
NorthFondduLac_WI,5198,
Tyrone_PA,5197,
Desloge_MO,5190,
Milan_IL,5186,
Midfield_AL,5185,
Webster_NY,5185,
Calistoga_CA,5179,
Mineola_TX,5179,
Westville_IN,5177,
IndianWells_CA,5177,
FoxRiverGrove_IL,5172,
Tallassee_AL,5172,
Holdrege_NE,5172,
Birdsboro_PA,5168,
Fairfield_IL,5165,
MunroeFalls_OH,5165,
Schuyler_NE,5163,
PennYan_NY,5162,
ManitouSprings_CO,5161,
SchuylkillHaven_PA,5161,
MountZion_IL,5159,
Shenandoah_PA,5155,
Silverton_OH,5155,
NewHolland_PA,5152,
Solvang_CA,5148,
Newport_VT,5148,
Marion_NC,5144,
IndianRocksBeach_FL,5143,
Bluefield_VA,5143,
Lakeport_CA,5142,
Staunton_IL,5139,
FoxChapel_PA,5138,
SouthHaven_MI,5138,
Purcellville_VA,5137,
Edgewater_CO,5136,
Davison_MI,5136,
DaytonaBeachShores_FL,5134,
SpringLakeHeights_NJ,5134,
NewHaven_MI,5132,
Demarest_NJ,5130,
Williamsville_NY,5129,
LitchfieldPark_AZ,5126,
Prosser_WA,5124,
WhiteHall_AR,5121,
Moab_UT,5121,
CedarGrove_FL,5116,
Springhill_LA,5115,
NeptuneCity_NJ,5114,
Charleston_MO,5111,
SouthBoundBrook_NJ,5110,
Alma_AR,5104,
Genoa_IL,5101,
Jackson_AL,5101,
Winnfield_LA,5095,
Gustine_CA,5094,
Leland_NC,5094,
Columbus_WI,5093,
Mayville_WI,5090,
Enoch_UT,5085,
Somerdale_NJ,5085,
Rupert_ID,5082,
Holbrook_AZ,5081,
Vinton_IA,5080,
Franklin_NJ,5077,
RedwoodFalls_MN,5077,
Medina_MN,5076,
Savannah_MO,5075,
Kutztown_PA,5074,
Palacios_TX,5069,
Gladstone_MI,5067,
Wadesboro_NC,5066,
Star_ID,5065,
Greenfield_OH,5063,
Perry_OK,5060,
Preston_ID,5059,
Collegeville_PA,5058,
Creswell_OR,5058,
Evansdale_IA,5056,
Palmetto_GA,5053,
St.Clairsville_OH,5053,
Mendham_NJ,5053,
Kaplan_LA,5053,
Wellington_CO,5052,
RichlandCenter_WI,5050,
WesleyHills_NY,5043,
Rothschild_WI,5042,
Collinsville_OK,5039,
Oakland_TN,5038,
Springfield_MI,5037,
Westmont_PA,5033,
SeaCliff_NY,5033,
OceanShores_WA,5029,
Anna_IL,5025,
Roosevelt_UT,5025,
CanalFulton_OH,5023,
Forsyth_GA,5022,
Germantown_OH,5018,
HolmesBeach_FL,5017,
TegaCay_SC,5014,
DeFuniakSprings_FL,5012,
Summerville_GA,5010,
Tipton_IN,5006,
Ayden_NC,5005,
Chelsea_MI,5005,
Thatcher_AZ,5002,
Berlin_WI,4997,
Shillington_PA,4997,
Vandergrift_PA,4997,
WestWendover_NV,4997,
Childersburg_AL,4996,
Morris_MN,4996,
GrossePointe_MI,4996,
Waterloo_NY,4994,
Monee_IL,4993,
Rainsville_AL,4990,
Palmhurst_TX,4988,
Eldon_MO,4986,
Harlan_IA,4986,
PortAllen_LA,4984,
BelleFourche_SD,4979,
NewCastle_DE,4977,
LakeBarrington_IL,4975,
Dodgeville_WI,4975,
Blaine_WA,4975,
Waterford_WI,4973,
Willits_CA,4972,
Sugarcreek_PA,4969,
Edenton_NC,4966,
IowaFalls_IA,4965,
Piedmont_AL,4964,
Robertsdale_AL,4964,
ClarksSummit_PA,4964,
Worland_WY,4958,
Evansville_WI,4957,
Olyphant_PA,4956,
DosPalos_CA,4948,
Dahlonega_GA,4947,
Sunset_UT,4945,
LongView_NC,4944,
Shenandoah_IA,4944,
Cheboygan_MI,4942,
Falfurrias_TX,4941,
Sparta_TN,4938,
BayHarborIslands_FL,4934,
Sawmills_NC,4931,
Colville_WA,4929,
Marseilles_IL,4924,
Utica_MI,4924,
Loudon_TN,4921,
Fellsmere_FL,4920,
Clover_SC,4916,
WestPittston_PA,4916,
Lucas_TX,4914,
Berkeley_IL,4913,
LaCrescent_MN,4912,
Posen_IL,4907,
Normandy_MO,4902,
Dellwood_MO,4901,
Wiggins_MS,4901,
Chestertown_MD,4899,
Youngtown_AZ,4896,
Wellsville_NY,4896,
McGregor_TX,4891,
Clementon_NJ,4886,
Crestline_OH,4882,
Chittenango_NY,4882,
Brielle_NJ,4882,
Eldridge_IA,4880,
PalosPark_IL,4877,
Bridgeville_PA,4876,
Manchester_IA,4876,
Salem_MO,4870,
HarringtonPark_NJ,4869,
LittleFalls_NY,4867,
Nashville_GA,4865,
JimThorpe_PA,4863,
StonePark_IL,4860,
Mechanicville_NY,4857,
Winnsboro_LA,4854,
Alva_OK,4848,
BradleyBeach_NJ,4845,
Woodland_WA,4843,
Luray_VA,4843,
Alfred_NY,4843,
Ardsley_NY,4840,
Sulphur_OK,4838,
NewHempstead_NY,4838,
Swoyersville_PA,4836,
Benson_AZ,4833,
Buffalo_WY,4832,
Erwin_NC,4829,
SeatPleasant_MD,4829,
Gibraltar_MI,4826,
WestSalem_WI,4823,
Winterset_IA,4820,
Hamilton_MT,4817,
Allegan_MI,4816,
Nashville_AR,4815,
Carthage_MS,4815,
Winterville_NC,4813,
Avalon_PA,4812,
LocustGrove_GA,4811,
LakeWorth_TX,4810,
SaranacLake_NY,4809,
Ludlow_KY,4808,
LaBelle_FL,4806,
IslandPark_NY,4806,
PlatteCity_MO,4806,
Dumfries_VA,4805,
Colby_KS,4803,
Lochbuie_CO,4800,
NorthWildwood_NJ,4800,
Clinton_IN,4799,
Glendale_CO,4798,
Hazard_KY,4796,
LaJoya_TX,4795,
Lawrenceburg_IN,4791,
Leland_MS,4790,
Barnwell_SC,4783,
SurfsideBeach_SC,4783,
Sidney_MT,4782,
CherokeeVillage_AR,4778,
Fayette_AL,4778,
Flora_IL,4772,
Vail_CO,4768,
SocialCircle_GA,4767,
CharlesTown_WV,4765,
Princeton_MN,4763,
Williams_CA,4760,
Elmsford_NY,4757,
Sheldon_IA,4757,
Whiting_IN,4751,
ColoradoCity_AZ,4750,
Teague_TX,4749,
NewRoads_LA,4746,
PembrokePark_FL,4744,
Montgomery_NY,4741,
Adamsville_AL,4739,
Gibsonville_NC,4738,
Odessa_MO,4737,
OlympiaFields_IL,4735,
Fruitland_ID,4732,
Zebulon_NC,4732,
Honesdale_PA,4720,
OsageBeach_MO,4720,
Northvale_NJ,4719,
Mullins_SC,4716,
Madisonville_TN,4714,
Fletcher_NC,4714,
Osceola_IA,4714,
MedicalLake_WA,4710,
LaGrange_TX,4709,
Omak_WA,4706,
UnionSprings_AL,4702,
Wellington_OH,4699,
Selmer_TN,4697,
Cherokee_IA,4697,
Presidio_TX,4695,
Ransoncorporation_WV,4692,
SpiritLake_IA,4692,
Coleman_TX,4691,
EastPalestine_OH,4690,
NorthOaks_MN,4689,
PennsGrove_NJ,4688,
Lindale_TX,4687,
BoilingSpringLakes_NC,4686,
OakParkHeights_MN,4680,
SmithsStation_AL,4679,
MountainGrove_MO,4679,
IsleofPalms_SC,4678,
Edinburgh_IN,4677,
Farmington_AR,4677,
Belton_SC,4670,
Pittsburg_TX,4667,
WalnutRidge_AR,4664,
Dacula_GA,4662,
UnionGrove_WI,4662,
ChurchPoint_LA,4661,
Edwardsville_PA,4658,
Oxford_PA,4658,
Slinger_WI,4657,
Frankenmuth_MI,4652,
Bulverde_TX,4651,
NewBoston_TX,4650,
Greenwood_MO,4649,
Peculiar_MO,4649,
Bremen_IN,4646,
Manheim_PA,4646,
Dayton_MN,4643,
WindsorHeights_IA,4643,
NewtonFalls_OH,4641,
Mocksville_NC,4641,
NorthBend_WA,4635,
Selma_TX,4632,
HighSprings_FL,4629,
Orange_VA,4629,
St.Bernard_OH,4626,
Dumas_AR,4622,
Quitman_GA,4621,
Winfield_AL,4618,
Farmville_NC,4615,
Edcouch_TX,4613,
WestMilton_OH,4613,
GraniteFalls_NC,4610,
Shelbyville_IL,4605,
PeaRidge_AR,4604,
Austin_IN,4603,
AtlanticHighlands_NJ,4602,
Winchester_IN,4601,
Dawson_GA,4600,
Lonoke_AR,4600,
MountVernon_MO,4600,
Telford_PA,4599,
Marlow_OK,4599,
FlowerHill_NY,4595,
OttawaHills_OH,4594,
Chisholm_MN,4594,
Cobleskill_NY,4593,
Tulia_TX,4589,
NorthHills_NY,4589,
OakRidge_NC,4587,
Glendive_MT,4585,
AshlandCity_TN,4582,
Scottsville_KY,4581,
RockHill_MO,4580,
Manlius_NY,4579,
Hearne_TX,4578,
HuntersCreekVillage_TX,4577,
Westlake_LA,4577,
NewLexington_OH,4576,
FountainHill_PA,4575,
Sheridan_AR,4572,
Higginsville_MO,4571,
Mitchell_IN,4567,
PortWentworth_GA,4560,
Sonora_CA,4559,
Montoursville_PA,4558,
Bellaire_OH,4557,
Valdese_NC,4557,
SouthHill_VA,4556,
Madison_IL,4554,
Baxley_GA,4552,
Lexington_MO,4551,
Jessup_PA,4550,
Byron_MN,4550,
Charleroi_PA,4549,
Glassport_PA,4548,
Walkertown_NC,4547,
Elberton_GA,4546,
Daleville_AL,4546,
Devine_TX,4545,
Rockmart_GA,4544,
Wapato_WA,4543,
Algonac_MI,4540,
Nashville_NC,4538,
CrystalCity_MO,4538,
ScottCity_MO,4538,
Parker_FL,4537,
Pinetop-Lakeside_AZ,4536,
RockyMount_VA,4535,
Tarentum_PA,4534,
Sebring_OH,4534,
Midway_NC,4534,
Hephzibah_GA,4533,
PortolaValley_CA,4532,
Ligonier_IN,4530,
Winona_MS,4524,
WillowPark_TX,4523,
TravelersRest_SC,4523,
Paxton_IL,4521,
Surfside_FL,4520,
Sunnyvale_TX,4518,
Trenton_TN,4518,
Grambling_LA,4516,
Lyons_GA,4515,
Tuscola_IL,4514,
Philomath_OR,4512,
Wauchula_FL,4511,
LakeAlfred_FL,4508,
SouthBay_FL,4503,
Jackson_GA,4496,
Jacksboro_TX,4493,
PrairieView_TX,4492,
Temple_GA,4490,
Eagar_AZ,4488,
Osawatomie_KS,4488,
LaVerkin_UT,4487,
Winfield_IN,4484,
Dansville_NY,4484,
EastTroy_WI,4483,
Sullivan_IN,4482,
Freeburg_IL,4481,
Malden_MO,4481,
BreckenridgeHills_MO,4479,
Thomasville_AL,4478,
Lebanon_IL,4477,
Sellersville_PA,4476,
Lamar_MO,4474,
St.Clair_MO,4472,
Barling_AR,4471,
Belleview_FL,4467,
LakeHallie_WI,4467,
Westville_NJ,4467,
Bunkie_LA,4465,
Whiteland_IN,4464,
Whiteville_TN,4464,
Pocola_OK,4464,
Buckley_WA,4462,
Edwardsville_KS,4462,
SouthBarrington_IL,4461,
Smithville_TX,4458,
WestPeoria_IL,4456,
Negaunee_MI,4456,
Pittsfield_IL,4453,
Greenbrier_AR,4452,
Cicero_IN,4451,
PointPleasant_WV,4451,
HokesBluff_AL,4450,
Danville_PA,4450,
Warrenton_OR,4448,
DelMar_CA,4447,
Geneva_AL,4445,
MountPleasant_TN,4443,
ClayCenter_KS,4442,
Ashdown_AR,4440,
Archbold_OH,4438,
WaverlyCity_OH,4437,
Dardanelle_AR,4435,
Viroqua_WI,4435,
SullivanCity_TX,4435,
Larksville_PA,4435,
SanDiego_TX,4433,
Fruitland_MD,4431,
Tillamook_OR,4430,
Ogallala_NE,4429,
DeWitt_MI,4428,
Adel_IA,4428,
Lafayette_TN,4426,
Luverne_MN,4425,
Hummelstown_PA,4424,
Hurstbourne_KY,4423,
Monongahela_PA,4422,
Sykesville_MD,4419,
Chariton_IA,4419,
Edgefield_SC,4418,
Ste.Genevieve_MO,4418,
Bellville_TX,4415,
Morgan'sPointResort_TX,4414,
Mauston_WI,4413,
Nibley_UT,4410,
PilotPoint_TX,4409,
Scottdale_PA,4409,
Garwood_NJ,4408,
Slatington_PA,4404,
Ottawa_OH,4403,
Lancaster_KY,4403,
Phoenix_OR,4402,
Hollywood_SC,4398,
Marianna_AR,4396,
Coldwater_OH,4396,
Eldorado_IL,4392,
Oakwood_GA,4392,
MountEphraim_NJ,4392,
Ellisville_MS,4392,
Smithville_TN,4389,
MountOlive_NC,4389,
Goodland_KS,4388,
Hazlehurst_MS,4387,
Soldotna_AK,4386,
Sullivan_IL,4383,
Bristow_OK,4383,
Lawrenceville_IL,4382,
Berne_IN,4381,
MountPleasant_PA,4380,
EggHarborCity_NJ,4379,
McRae_GA,4378,
MarineCity_MI,4377,
MahanoyCity_PA,4375,
Strasburg_VA,4373,
Madisonville_TX,4372,
Beaver_PA,4371,
FortGibson_OK,4368,
Benton_KY,4367,
Greendale_IN,4364,
Auburn_IL,4362,
VineGrove_KY,4362,
Breese_IL,4357,
Kittanning_PA,4356,
Royersford_PA,4356,
BarringtonHills_IL,4354,
Buchanan_MI,4354,
Prescott_AR,4353,
DeMotte_IN,4352,
Bridgeport_PA,4350,
EastPetersburg_PA,4347,
McLoud_OK,4347,
Rogersville_TN,4346,
Metter_GA,4345,
Anthony_TX,4344,
Angier_NC,4344,
Kingfisher_OK,4343,
Vandalia_MO,4342,
MadeiraBeach_FL,4339,
Sayre_OK,4336,
Duryea_PA,4335,
GreenTree_PA,4335,
Magee_MS,4332,
Magnolia_NJ,4328,
Byron_GA,4324,
Southampton_NY,4323,
Brookfield_MO,4321,
Jackson_CA,4320,
Oconto_WI,4320,
AmiteCity_LA,4318,
Jourdanton_TX,4315,
Kaser_NY,4315,
Sparta_IL,4314,
Ridgefield_WA,4314,
Bluffton_SC,4312,
Wamego_KS,4312,
Northwoods_MO,4311,
Danielson_CT,4310,
Hudson_TX,4310,
Krum_TX,4309,
Canastota_NY,4308,
BaldwinCity_KS,4308,
Butler_MO,4306,
Tonganoxie_KS,4305,
Morrison_IL,4303,
Chelsea_AL,4303,
Blanchester_OH,4303,
Waverly_NY,4303,
WolverineLake_MI,4303,
JerseyShore_PA,4302,
KennethCity_FL,4300,
Jenkintown_PA,4299,
Hartwell_GA,4298,
Newport_NC,4298,
Toronto_ON,5132794,
Montreal_QC,3407963,
Vancouver_BC,2135201,
Calgary_AB,1095404,
Edmonton_AB,960015,
Ottawa_ON,933596,
Quebec_QC,696946,
Winnipeg_MB,671551,
Hamilton_ON,670580,
Kitchener_ON,444681,
London_ON,366191,
Victoria_BC,316327,
St.Catharines_ON,309319,
Halifax_NS,297943,
Oshawa_ON,290937,
Windsor_ON,276165,
Saskatoon_SK,222035,
Regina_SK,192756,
Barrie_ON,166634,
St.John's_NL,165346,
Abbotsford_BC,149855,
Kelowna_BC,141767,
Sherbrooke_QC,140628,
Trois-Rivieres_QC,126460,
Guelph_ON,122362,
Kingston_ON,117787,
Moncton_NB,107086,
GreaterSudbury_ON,106840,
Saguenay_QC,106666,
ThunderBay_ON,102222,
Kanata_ON,101760,
SaintJohn_NB,95902,
Brantford_ON,93650,
RedDeer_AB,90207,
Nanaimo_BC,88799,
Lethbridge_AB,83679,
Saint-Jean-sur-Richelieu_QC,83053,
WhiteRock_BC,82368,
Peterborough_ON,80660,
Sarnia_ON,79526,
Milton_ON,75573,
Kamloops_BC,73472,
Châteauguay_QC,70812,
SaultSte.Marie_ON,67646,
Chilliwack_BC,66382,
Drummondville_QC,66314,
Saint-Jerome_QC,65825,
MedicineHat_AB,65671,
PrinceGeorge_BC,65503,
Belleville_ON,63985,
Fredericton_NB,61522,
WoodBuffalo_AB,61374,
Granby_QC,60281,
GrandePrairie_AB,54913,
NorthBay_ON,53515,
Beloeil_QC,50796,
Cornwall_ON,49243,
Saint-Hyacinthe_QC,48576,
Shawinigan_QC,47735,
Brandon_MB,46061,
Vernon_BC,44600,
Chatham-Kent_ON,44074,
Clarington_ON,43555,
Joliette_QC,42883,
Charlottetown_PEI,42602,
Airdrie_AB,42564,
Victoriaville_QC,41701,
St.Thomas_ON,41688,
Courtenay_BC,40809,
HaltonHills_ON,40150,
Salaberry-de-Valleyfield_QC,39391,
Rimouski_QC,37664,
Woodstock_ON,37362,
Sorel-Tracy_QC,36969,
Penticton_BC,36902,
PrinceAlbert_SK,35552,
CampbellRiver_BC,34514,
MooseJaw_SK,33617,
CapeBreton_NS,31597,
Midland_ON,31428,
Leamington_ON,31254,
Stratford_ON,30886,
Orangeville_ON,30729,
Timmins_ON,30614,
Orillia_ON,30586,
WalnutGrove_BC,27969,
SpruceGrove_AB,27947,
Lloydminster_AB,27804,
Alma_QC,26016,
Caledon_ON,25954,
Saint-Georges_QC,25703,
Georgina_ON,25527,
Whitchurch-Stouffville_ON,24886,
Okotoks_AB,24511,
Duncan_BC,24479,
Parksville_BC,24326,
Leduc_AB,24279,
Val-d'Or_QC,23827,
Rouyn-Noranda_QC,23740,
Buckingham_QC,23589,
Brockville_ON,23354,
Sept-lles_QC,23326,
Truro_NS,23261,
BradfordWestGwillimbury_ON,22378,
OwenSound_ON,22134,
Hudson_QC,21091,
ThetfordMines_QC,20756,
ValleyEast_ON,20676,
NewGlasgow_NS,20609,
Whitehorse_YT,20562,
PortAlberni_BC,20503,
KawarthaLakes_ON,20354,
Magog_QC,20235,
CornerBrook_NL,19759,
Varennes_QC,19458,
Cranbrook_BC,19364,
Fergus_ON,19126,
GlaceBay_NS,19076,
FortSt.John_BC,18699,
Cobourg_ON,18519,
Yellowknife_NWT,18352,
Bathurst_NB,17887,
NorthBattleford_SK,17595,
Collingwood_ON,17233,
Camrose_AB,17226,
Riviere-du-Loup_QC,17086,
Cochrane_AB,16841,
Pembroke_ON,16146,
LesCoteaux_QC,15847,
Yorkton_SK,15795,
Terrace_BC,15569,
FortErie_ON,15568,
SwiftCurrent_SK,15503,
NewTecumseth_ON,15379,
Tillsonburg_ON,15301,
Squamish_BC,15051,
Norfolk_ON,14777,
Summerside_PEI,14751,
Chestermere_AB,14363,
Kentville_NS,14234,
Strathroy_ON,14221,
SydneyMines_NS,14135,
L'Assomption_QC,14113,
Port-Alfred-Bagotville_QC,13922,
StonyPlain_AB,13882,
Brooks_AB,13818,
ColdLake_AB,13714,
Edmundston_NB,13660,
Quesnel_BC,13566,
Steinbach_MB,13524,
Amherstburg_ON,13330,
Miramichi_NB,13307,
Beaumont_AB,13284,
PowellRiver_BC,13175,
PortagelaPrairie_MB,12996,
HighRiver_AB,12920,
Thompson_MB,12829,
Aldergrove_BC,12778,
SylvanLake_AB,12762,
GrandFalls-Windsor_NL,12714,
Wetaskiwin_AB,12525,
WilliamsLake_BC,12408,
Petawawa_ON,12352,
PortHope_ON,12230,
Strathmore_AB,12216,
Dolbeau-Mistassini_QC,12195,
Ingersoll_ON,12146,
Hawkesbury_ON,12128,
Winkler_MB,12005,
NewHamburg_ON,11953,
Campbellton_NB,11902,
Hauterive_QC,11844,
PrinceRupert_BC,11838,
SalmonArm_BC,11810,
Brant_ON,11763,
Lacombe_AB,11707,
Cowansville_QC,11615,
DawsonCreek_BC,11583,
Uxbridge_ON,11531,
Kenora_ON,11306,
ElliotLake_ON,11185,
Matane_QC,11169,
Lachute_QC,11163,
Rockland_ON,11099,
Estevan_SK,11054,
WasagaBeach_ON,11038,
Sainte-Anne-des-Plaines_QC,10890,
Lincoln_ON,10679,
BayRoberts_NL,10638,
Canmore_AB,10539,
Nelson_BC,10520,
Weyburn_SK,10484,
Lavaltrie_QC,10436,
Sainte-Marie_QC,10401,
Gander_NL,10234,
Wallaceburg_ON,10163,
Arnprior_ON,10099,
CarletonPlace_ON,10013,
Caledonia_ON,9999,
TemiskamingShores_ON,9988,
Selkirk_MB,9934,
Elmira_ON,9931,
Baie-Comeau_QC,9917,
Morinville_AB,9849,
Amherst_NS,9811,
Acton_ON,9704,
LaTuque_QC,9506,
Amos_QC,9400,
Total,200087175,
